window_id,source_clip_id,source_path,category,coarse_class,subject,window_start_frame,window_end_frame,output_path
train_000674_unknown_mixed_004025_004762_w000015_000060,train_000674_unknown_mixed_004025_004762,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,unknown_mixed,other,bk,15,60,windows/train/unknown_mixed/train_000674_unknown_mixed_004025_004762_w000015_000060.npz
train_000674_idle_002923_003579_w000030_000075,train_000674_idle_002923_003579,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,idle,other,bk,30,75,windows/train/idle/train_000674_idle_002923_003579_w000030_000075.npz
train_000674_idle_002923_003579_w000045_000090,train_000674_idle_002923_003579,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,idle,other,bk,45,90,windows/train/idle/train_000674_idle_002923_003579_w000045_000090.npz
train_000674_unknown_mixed_004025_004762_w000060_000105,train_000674_unknown_mixed_004025_004762,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,unknown_mixed,other,bk,60,105,windows/train/unknown_mixed/train_000674_unknown_mixed_004025_004762_w000060_000105.npz
train_000674_idle_000622_001213_w000090_000135,train_000674_idle_000622_001213,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,idle,other,bk,90,135,windows/train/idle/train_000674_idle_000622_001213_w000090_000135.npz
train_000674_unknown_mixed_004025_004762_w000105_000150,train_000674_unknown_mixed_004025_004762,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,unknown_mixed,other,bk,105,150,windows/train/unknown_mixed/train_000674_unknown_mixed_004025_004762_w000105_000150.npz
train_000674_unknown_mixed_004025_004762_w000140_000185,train_000674_unknown_mixed_004025_004762,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,unknown_mixed,other,bk,140,185,windows/train/unknown_mixed/train_000674_unknown_mixed_004025_004762_w000140_000185.npz
train_000674_run_005156_005495_w000000_000045,train_000674_run_005156_005495,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,run,run,bk,0,45,windows/train/run/train_000674_run_005156_005495_w000000_000045.npz
train_000674_run_005756_006133_w000000_000045,train_000674_run_005756_006133,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,run,run,bk,0,45,windows/train/run/train_000674_run_005756_006133_w000000_000045.npz
train_000674_run_006296_006480_w000000_000045,train_000674_run_006296_006480,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,run,run,bk,0,45,windows/train/run/train_000674_run_006296_006480_w000000_000045.npz
train_000674_run_006296_006480_w000001_000046,train_000674_run_006296_006480,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,run,run,bk,1,46,windows/train/run/train_000674_run_006296_006480_w000001_000046.npz
train_000674_run_005156_005495_w000015_000060,train_000674_run_005156_005495,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,run,run,bk,15,60,windows/train/run/train_000674_run_005156_005495_w000015_000060.npz
train_000674_run_005156_005495_w000030_000075,train_000674_run_005156_005495,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,run,run,bk,30,75,windows/train/run/train_000674_run_005156_005495_w000030_000075.npz
train_000674_run_005756_006133_w000030_000075,train_000674_run_005756_006133,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,run,run,bk,30,75,windows/train/run/train_000674_run_005756_006133_w000030_000075.npz
train_000674_run_005156_005495_w000040_000085,train_000674_run_005156_005495,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,run,run,bk,40,85,windows/train/run/train_000674_run_005156_005495_w000040_000085.npz
train_000674_run_005756_006133_w000045_000090,train_000674_run_005756_006133,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,run,run,bk,45,90,windows/train/run/train_000674_run_005756_006133_w000045_000090.npz
train_000674_run_005756_006133_w000050_000095,train_000674_run_005756_006133,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,run,run,bk,50,95,windows/train/run/train_000674_run_005756_006133_w000050_000095.npz
train_000674_walk_000249_000515_w000000_000045,train_000674_walk_000249_000515,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,walk,walk,bk,0,45,windows/train/walk/train_000674_walk_000249_000515_w000000_000045.npz
train_000674_walk_003703_003888_w000002_000047,train_000674_walk_003703_003888,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,walk,walk,bk,2,47,windows/train/walk/train_000674_walk_003703_003888_w000002_000047.npz
train_000674_walk_000249_000515_w000022_000067,train_000674_walk_000249_000515,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,walk,walk,bk,22,67,windows/train/walk/train_000674_walk_000249_000515_w000022_000067.npz
train_000674_walk_001355_002679_w000045_000090,train_000674_walk_001355_002679,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,walk,walk,bk,45,90,windows/train/walk/train_000674_walk_001355_002679_w000045_000090.npz
train_000674_walk_001355_002679_w000090_000135,train_000674_walk_001355_002679,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,walk,walk,bk,90,135,windows/train/walk/train_000674_walk_001355_002679_w000090_000135.npz
train_000674_walk_001355_002679_w000135_000180,train_000674_walk_001355_002679,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,walk,walk,bk,135,180,windows/train/walk/train_000674_walk_001355_002679_w000135_000180.npz
train_000674_walk_001355_002679_w000180_000225,train_000674_walk_001355_002679,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,walk,walk,bk,180,225,windows/train/walk/train_000674_walk_001355_002679_w000180_000225.npz
train_000674_walk_001355_002679_w000210_000255,train_000674_walk_001355_002679,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,walk,walk,bk,210,255,windows/train/walk/train_000674_walk_001355_002679_w000210_000255.npz
train_000674_walk_001355_002679_w000255_000300,train_000674_walk_001355_002679,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,walk,walk,bk,255,300,windows/train/walk/train_000674_walk_001355_002679_w000255_000300.npz
train_000674_walk_001355_002679_w000286_000331,train_000674_walk_001355_002679,MPI_HDM05/bk/HDM_bk_01-03_01_120_poses.npz,walk,walk,bk,286,331,windows/train/walk/train_000674_walk_001355_002679_w000286_000331.npz
train_004568_unknown_mixed_000000_000492_w000000_000045,train_004568_unknown_mixed_000000_000492,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,unknown_mixed,other,bk,0,45,windows/train/unknown_mixed/train_004568_unknown_mixed_000000_000492_w000000_000045.npz
train_004568_unknown_mixed_002279_002482_w000000_000045,train_004568_unknown_mixed_002279_002482,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,unknown_mixed,other,bk,0,45,windows/train/unknown_mixed/train_004568_unknown_mixed_002279_002482_w000000_000045.npz
train_004568_unknown_mixed_005907_006211_w000000_000045,train_004568_unknown_mixed_005907_006211,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,unknown_mixed,other,bk,0,45,windows/train/unknown_mixed/train_004568_unknown_mixed_005907_006211_w000000_000045.npz
train_004568_unknown_mixed_002614_002850_w000014_000059,train_004568_unknown_mixed_002614_002850,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,unknown_mixed,other,bk,14,59,windows/train/unknown_mixed/train_004568_unknown_mixed_002614_002850_w000014_000059.npz
train_004568_unknown_mixed_000955_001291_w000015_000060,train_004568_unknown_mixed_000955_001291,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,unknown_mixed,other,bk,15,60,windows/train/unknown_mixed/train_004568_unknown_mixed_000955_001291_w000015_000060.npz
train_004568_unknown_mixed_003264_003533_w000023_000068,train_004568_unknown_mixed_003264_003533,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,unknown_mixed,other,bk,23,68,windows/train/unknown_mixed/train_004568_unknown_mixed_003264_003533_w000023_000068.npz
train_004568_unknown_mixed_000955_001291_w000030_000075,train_004568_unknown_mixed_000955_001291,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,unknown_mixed,other,bk,30,75,windows/train/unknown_mixed/train_004568_unknown_mixed_000955_001291_w000030_000075.npz
train_004568_unknown_mixed_005907_006211_w000031_000076,train_004568_unknown_mixed_005907_006211,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,unknown_mixed,other,bk,31,76,windows/train/unknown_mixed/train_004568_unknown_mixed_005907_006211_w000031_000076.npz
train_004568_unknown_mixed_000000_000492_w000060_000105,train_004568_unknown_mixed_000000_000492,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,unknown_mixed,other,bk,60,105,windows/train/unknown_mixed/train_004568_unknown_mixed_000000_000492_w000060_000105.npz
train_004568_unknown_mixed_000000_000492_w000078_000123,train_004568_unknown_mixed_000000_000492,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,unknown_mixed,other,bk,78,123,windows/train/unknown_mixed/train_004568_unknown_mixed_000000_000492_w000078_000123.npz
train_004568_run_004318_004706_w000000_000045,train_004568_run_004318_004706,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,run,run,bk,0,45,windows/train/run/train_004568_run_004318_004706_w000000_000045.npz
train_004568_run_005020_005339_w000000_000045,train_004568_run_005020_005339,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,run,run,bk,0,45,windows/train/run/train_004568_run_005020_005339_w000000_000045.npz
train_004568_run_005718_005907_w000000_000045,train_004568_run_005718_005907,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,run,run,bk,0,45,windows/train/run/train_004568_run_005718_005907_w000000_000045.npz
train_004568_run_005718_005907_w000003_000048,train_004568_run_005718_005907,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,run,run,bk,3,48,windows/train/run/train_004568_run_005718_005907_w000003_000048.npz
train_004568_run_004318_004706_w000015_000060,train_004568_run_004318_004706,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,run,run,bk,15,60,windows/train/run/train_004568_run_004318_004706_w000015_000060.npz
train_004568_run_004318_004706_w000030_000075,train_004568_run_004318_004706,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,run,run,bk,30,75,windows/train/run/train_004568_run_004318_004706_w000030_000075.npz
train_004568_run_005020_005339_w000030_000075,train_004568_run_005020_005339,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,run,run,bk,30,75,windows/train/run/train_004568_run_005020_005339_w000030_000075.npz
train_004568_run_005020_005339_w000035_000080,train_004568_run_005020_005339,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,run,run,bk,35,80,windows/train/run/train_004568_run_005020_005339_w000035_000080.npz
train_004568_run_004318_004706_w000045_000090,train_004568_run_004318_004706,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,run,run,bk,45,90,windows/train/run/train_004568_run_004318_004706_w000045_000090.npz
train_004568_run_004318_004706_w000052_000097,train_004568_run_004318_004706,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,run,run,bk,52,97,windows/train/run/train_004568_run_004318_004706_w000052_000097.npz
train_004568_walk_000492_000955_w000000_000045,train_004568_walk_000492_000955,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,walk,walk,bk,0,45,windows/train/walk/train_004568_walk_000492_000955_w000000_000045.npz
train_004568_walk_003533_004089_w000000_000045,train_004568_walk_003533_004089,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,walk,walk,bk,0,45,windows/train/walk/train_004568_walk_003533_004089_w000000_000045.npz
train_004568_walk_001412_001972_w000015_000060,train_004568_walk_001412_001972,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,walk,walk,bk,15,60,windows/train/walk/train_004568_walk_001412_001972_w000015_000060.npz
train_004568_walk_000492_000955_w000030_000075,train_004568_walk_000492_000955,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,walk,walk,bk,30,75,windows/train/walk/train_004568_walk_000492_000955_w000030_000075.npz
train_004568_walk_003533_004089_w000030_000075,train_004568_walk_003533_004089,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,walk,walk,bk,30,75,windows/train/walk/train_004568_walk_003533_004089_w000030_000075.npz
train_004568_walk_003533_004089_w000045_000090,train_004568_walk_003533_004089,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,walk,walk,bk,45,90,windows/train/walk/train_004568_walk_003533_004089_w000045_000090.npz
train_004568_walk_001412_001972_w000060_000105,train_004568_walk_001412_001972,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,walk,walk,bk,60,105,windows/train/walk/train_004568_walk_001412_001972_w000060_000105.npz
train_004568_walk_001412_001972_w000075_000120,train_004568_walk_001412_001972,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,walk,walk,bk,75,120,windows/train/walk/train_004568_walk_001412_001972_w000075_000120.npz
train_004568_walk_001412_001972_w000090_000135,train_004568_walk_001412_001972,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,walk,walk,bk,90,135,windows/train/walk/train_004568_walk_001412_001972_w000090_000135.npz
train_004568_walk_001412_001972_w000095_000140,train_004568_walk_001412_001972,MPI_HDM05/bk/HDM_bk_01-03_02_120_poses.npz,walk,walk,bk,95,140,windows/train/walk/train_004568_walk_001412_001972_w000095_000140.npz
train_002969_unknown_mixed_000000_000534_w000000_000045,train_002969_unknown_mixed_000000_000534,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,unknown_mixed,other,bk,0,45,windows/train/unknown_mixed/train_002969_unknown_mixed_000000_000534_w000000_000045.npz
train_002969_unknown_mixed_003074_003264_w000000_000045,train_002969_unknown_mixed_003074_003264,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,unknown_mixed,other,bk,0,45,windows/train/unknown_mixed/train_002969_unknown_mixed_003074_003264_w000000_000045.npz
train_002969_unknown_mixed_003807_004000_w000000_000045,train_002969_unknown_mixed_003807_004000,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,unknown_mixed,other,bk,0,45,windows/train/unknown_mixed/train_002969_unknown_mixed_003807_004000_w000000_000045.npz
train_002969_unknown_mixed_002164_002354_w000003_000048,train_002969_unknown_mixed_002164_002354,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,unknown_mixed,other,bk,3,48,windows/train/unknown_mixed/train_002969_unknown_mixed_002164_002354_w000003_000048.npz
train_002969_unknown_mixed_003074_003264_w000003_000048,train_002969_unknown_mixed_003074_003264,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,unknown_mixed,other,bk,3,48,windows/train/unknown_mixed/train_002969_unknown_mixed_003074_003264_w000003_000048.npz
train_002969_unknown_mixed_004900_005115_w000009_000054,train_002969_unknown_mixed_004900_005115,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,unknown_mixed,other,bk,9,54,windows/train/unknown_mixed/train_002969_unknown_mixed_004900_005115_w000009_000054.npz
train_002969_unknown_mixed_000000_000534_w000015_000060,train_002969_unknown_mixed_000000_000534,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,unknown_mixed,other,bk,15,60,windows/train/unknown_mixed/train_002969_unknown_mixed_000000_000534_w000015_000060.npz
train_002969_unknown_mixed_000000_000534_w000045_000090,train_002969_unknown_mixed_000000_000534,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,unknown_mixed,other,bk,45,90,windows/train/unknown_mixed/train_002969_unknown_mixed_000000_000534_w000045_000090.npz
train_002969_unknown_mixed_000000_000534_w000060_000105,train_002969_unknown_mixed_000000_000534,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,unknown_mixed,other,bk,60,105,windows/train/unknown_mixed/train_002969_unknown_mixed_000000_000534_w000060_000105.npz
train_002969_unknown_mixed_000000_000534_w000089_000134,train_002969_unknown_mixed_000000_000534,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,unknown_mixed,other,bk,89,134,windows/train/unknown_mixed/train_002969_unknown_mixed_000000_000534_w000089_000134.npz
train_002969_run_002490_002807_w000000_000045,train_002969_run_002490_002807,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,run,run,bk,0,45,windows/train/run/train_002969_run_002490_002807_w000000_000045.npz
train_002969_run_004067_004460_w000000_000045,train_002969_run_004067_004460,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,run,run,bk,0,45,windows/train/run/train_002969_run_004067_004460_w000000_000045.npz
train_002969_run_002490_002807_w000015_000060,train_002969_run_002490_002807,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,run,run,bk,15,60,windows/train/run/train_002969_run_002490_002807_w000015_000060.npz
train_002969_run_004067_004460_w000015_000060,train_002969_run_004067_004460,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,run,run,bk,15,60,windows/train/run/train_002969_run_004067_004460_w000015_000060.npz
train_002969_run_002490_002807_w000030_000075,train_002969_run_002490_002807,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,run,run,bk,30,75,windows/train/run/train_002969_run_002490_002807_w000030_000075.npz
train_002969_run_004067_004460_w000030_000075,train_002969_run_004067_004460,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,run,run,bk,30,75,windows/train/run/train_002969_run_004067_004460_w000030_000075.npz
train_002969_run_002490_002807_w000035_000080,train_002969_run_002490_002807,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,run,run,bk,35,80,windows/train/run/train_002969_run_002490_002807_w000035_000080.npz
train_002969_run_004067_004460_w000045_000090,train_002969_run_004067_004460,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,run,run,bk,45,90,windows/train/run/train_002969_run_004067_004460_w000045_000090.npz
train_002969_run_004067_004460_w000054_000099,train_002969_run_004067_004460,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,run,run,bk,54,99,windows/train/run/train_002969_run_004067_004460_w000054_000099.npz
train_002969_run_003347_003770_w000061_000106,train_002969_run_003347_003770,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,run,run,bk,61,106,windows/train/run/train_002969_run_003347_003770_w000061_000106.npz
train_002969_walk_000654_001120_w000000_000045,train_002969_walk_000654_001120,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,walk,walk,bk,0,45,windows/train/walk/train_002969_walk_000654_001120_w000000_000045.npz
train_002969_walk_001987_002164_w000000_000045,train_002969_walk_001987_002164,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,walk,walk,bk,0,45,windows/train/walk/train_002969_walk_001987_002164_w000000_000045.npz
train_002969_walk_000654_001120_w000015_000060,train_002969_walk_000654_001120,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,walk,walk,bk,15,60,windows/train/walk/train_002969_walk_000654_001120_w000015_000060.npz
train_002969_walk_001364_001864_w000015_000060,train_002969_walk_001364_001864,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,walk,walk,bk,15,60,windows/train/walk/train_002969_walk_001364_001864_w000015_000060.npz
train_002969_walk_004644_004900_w000019_000064,train_002969_walk_004644_004900,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,walk,walk,bk,19,64,windows/train/walk/train_002969_walk_004644_004900_w000019_000064.npz
train_002969_walk_001364_001864_w000030_000075,train_002969_walk_001364_001864,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,walk,walk,bk,30,75,windows/train/walk/train_002969_walk_001364_001864_w000030_000075.npz
train_002969_walk_001364_001864_w000045_000090,train_002969_walk_001364_001864,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,walk,walk,bk,45,90,windows/train/walk/train_002969_walk_001364_001864_w000045_000090.npz
train_002969_walk_000654_001120_w000060_000105,train_002969_walk_000654_001120,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,walk,walk,bk,60,105,windows/train/walk/train_002969_walk_000654_001120_w000060_000105.npz
train_002969_walk_000654_001120_w000072_000117,train_002969_walk_000654_001120,MPI_HDM05/bk/HDM_bk_01-03_03_120_poses.npz,walk,walk,bk,72,117,windows/train/walk/train_002969_walk_000654_001120_w000072_000117.npz
